0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.000000000000000021e-02,5.085760637499999737e-01,4.975189362499999879e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
2.000000000000000042e-02,5.173068659411971248e-01,4.950758854598447667e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
2.999999999999999889e-02,5.261952030931568158e-01,4.926708694275576117e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
4.000000000000000083e-02,5.352439205240177023e-01,4.903039173635312387e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
5.000000000000000278e-02,5.444559131050358269e-01,4.879750660595034706e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
5.999999999999999778e-02,5.538341260221389950e-01,4.856843600643061531e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
7.000000000000000666e-02,5.633815555442986955e-01,4.834318518666626541e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
8.000000000000000167e-02,5.731012497985099596e-01,4.812176020853215497e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
8.999999999999999667e-02,5.829963095511464521e-01,4.790416796668279797e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.000000000000000056e-01,5.930698889954399977e-01,4.769041620912474744e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.100000000000000006e-01,6.033251965448086507e-01,4.748051355861719336e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.199999999999999956e-01,6.137654956317351029e-01,4.727446953493531501e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
