1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
0.1796579156529507	0.17613829381969667	0.17189236101057054	0.16405919693283252	0.17483253224024634	0.17299771093187225	0.1621712005807583	0.17718856535072805	0.16265596593903126	0.16448111887528888	0.17666566247727322	0.16014313555850948	0.16394068611474022	0.16550256696142907	0.16347003511624017	0.1765193889722538	0.18051283403499474	0.1673683711568687	0.16310614604627327	0.1795746029091177
0.008428259214312714	0.008851683478249196	0.009136902189870396	0.009089436859633098	0.008513648241033608	0.008607512391147746	0.008498067581654396	0.008434986093539869	0.008705603351331763	0.008463956394289355	0.008822095751825014	0.00867738090621355	0.00897921701576992	0.008887609584026986	0.008497523565741667	0.008491651071884949	0.008472994275799145	0.00846754579144664	0.00892934776066587	0.008796317633491488
0.011226617259556353	0.01158145064138148	0.011378879703441315	0.011260491766365992	0.011529416932694308	0.011169197826094511	0.010972568248484155	0.010794265530770519	0.011618347443022039	0.011262950937540466	0.011262393565972037	0.011477765231863607	0.011429351809509105	0.011308735064676188	0.01151584686475748	0.010869129025991157	0.010790268453718737	0.010936643305906964	0.01152570974567761	0.011293333705197825
0.012162728551448267	0.011788028593276486	0.0121280149078037	0.01256080805632704	0.012677178720747808	0.011338840387030508	0.012281147985829226	0.012347264606198194	0.01280970273186794	0.012543118482887304	0.011310032092724813	0.012064452381121398	0.012528833214965372	0.012337583613707374	0.011863590705939868	0.011420695409477006	0.011293899417428662	0.012069571707613193	0.01235506940005196	0.012311700084359112
0.005445230512557249	0.00432483522089437	0.005936110639741553	0.004424737150255777	0.004969188562848232	0.004360510602082681	0.0055167265385192244	0.005610539568216861	0.006021979227579617	0.005761602819430665	0.004300029633221593	0.004615771012745961	0.0057399428609028295	0.005542710149239902	0.0047136820979018015	0.005742679029587336	0.0052031446195978225	0.0056436326500413775	0.004494847552832164	0.004371394697479263
0.0050893489906754345	0.0056069165085676645	0.004161644605860091	0.005496116689723505	0.005536025874269725	0.005347963066010274	0.00429066943776166	0.005270176898322276	0.004115553293846084	0.0043226360731811065	0.0042813139394632825	0.004941128610436029	0.005392509590967677	0.004313400944907307	0.00484629277317478	0.004446466683471576	0.004825369262661866	0.005313144020258461	0.0055037406813163705	0.00523747290341653
0.004355867666118752	0.005578847223344244	0.0056199540611877865	0.005519418650706486	0.0042778780341252405	0.004277543575975741	0.005176484044742826	0.004245533819187088	0.004380386959371848	0.005441127288898556	0.005193659067415834	0.005498577366943412	0.005044416618390647	0.004135336153892894	0.004613066053330008	0.004220478433045265	0.005194868553215658	0.005342122233128638	0.005045694456340361	0.004961627288023498
0.0046512234079732605	0.005456601227748871	0.004745234832396381	0.004162161498708634	0.004736195991391951	0.005235988890547233	0.005095475545055098	0.005169273796262386	0.005509665580721529	0.004958768911289904	0.004303199224666564	0.005339365116344127	0.004764184515263493	0.0050929440232083635	0.005351457746338429	0.004155920699379032	0.0050803843094815665	0.004231938109753474	0.005209914922493346	0.00510930333561218
0.004172640212448458	0.004290669793572629	0.0042490863552857566	0.005353897738185531	0.004198930178110179	0.004312042815616598	0.0050872954899647575	0.005031404353887421	0.004773435689608284	0.004164202203227305	0.004919747205308999	0.0045120009751220954	0.0052705566667984646	0.004636833299685748	0.005318862769507355	0.005253043058955652	0.004334410732788726	0.004248265544995327	0.005382426609687901	0.005113502320766433
0.003939530235779743	0.0050402370543896164	0.005085323215223246	0.004161118438445497	0.0050527355192986545	0.004396591847829309	0.004005255561482601	0.004749218259192072	0.005146117298888333	0.004156043372879301	0.004170053405447309	0.004170576764613482	0.0047656081050940526	0.004765452167917532	0.004049455433927019	0.004006046129442174	0.004750847294232498	0.0041021144192641	0.00502408509148477	0.0047931616431130895
