timestamp,grimm_PM10,grimm_PM2.5,grimm_PM1,grimm_Feuchte,grimm_Temperatur,grimm_#Drying,grimm_TC,grimm_#DC_v,grimm_#DC_d,grimm_#DC_h,grimm_#C0_h,grimm_#C0_d,grimm_#La_l,grimm_#La_h,grimm_#Serv.,grimm_#Year,grimm_#Month,grimm_#Day,grimm_#Hour,grimm_#Min,grimm_#Loc,grimm_#GF,grimm_#P-Err,grimm_#Qbatt,grimm_#Im,grimm_#UeL,grimm_#Ue4,grimm_#Ue3,grimm_#Ue2,grimm_#Ue1,grimm_#IvP,grimm_#Var4,grimm_#Var3,B03_Bin0,B03_Temp OPC,B03_RH OPC,B03_PM1,B03_PM2.5,B03_PM10,B03_NO2 WE,B03_NO2 AE,B03_Temp HYT,B03_RH HYT,B03_DryerOn,B05_Bin0,B05_Temp OPC,B05_RH OPC,B05_PM1,B05_PM2.5,B05_PM10,B05_NO2 WE,B05_NO2 AE,B05_Temp HYT,B05_RH HYT,B05_DryerOn,B06_Bin0,B06_Temp OPC,B06_RH OPC,B06_PM1,B06_PM2.5,B06_PM10,B06_NO2 WE,B06_NO2 AE,B06_Temp HYT,B06_RH HYT,B06_DryerOn,SDS011_PM10,SDS011_PM2.5
2020-05-28 16:16:00,5.09167,2.95,2.24167,30.3168,23.0096,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,4.0,1.0,100.0,0.0,130.0,44.0,91.0,192.0,0.0,65.0,129.0,0.0,995.535,0.0,69.27415262999781,34.682933630312846,19.019041290624585,1.1746302142640979,2.406246268737437,10.675066632557641,30081.37731466318,28419.5652307493,22.68316409324811,29.37790793341319,-1.0125e-319,8.936090699314356,33.92712901665392,22.87050404136385,0.7284203605478861,2.4674428175080942,10.709644216155755,28189.557383453834,28029.407180558774,22.905896187870603,31.41892160941157,0.0,33.757518882046114,33.884493275632025,23.890095648209442,1.0447477604160749,3.189137914294182,12.670651078167019,28104.892700320564,28613.36470644077,23.045816822078535,28.183898447241102,-6.802e-320,4.612,3.04
2020-05-28 16:17:00,6.40833,3.08333,2.48333,30.4335,23.0096,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,5.0,1.0,100.0,0.0,130.0,44.0,95.0,192.0,0.0,65.0,129.0,0.0,995.535,0.0,75.92559116930177,34.69331578059877,19.013452753819585,1.3393297892450309,2.9087407780221928,12.07738038350715,29987.47176701522,28395.57420972865,22.691264420306243,29.36615328279943,7.4653e-320,7.33673976076607,33.93460829562925,22.89680595801773,0.8537886361250897,2.917830920324505,14.668683791848103,28230.51856096875,28001.894454951966,22.92160095564892,31.274116042437356,0.0,37.21250370750546,33.89049294642951,23.90771219862218,1.1005415123195352,3.419602673325819,17.889118134153986,28112.651481855264,28632.620577629317,23.06297467742093,28.07441372514828,-7.287e-320,4.664999999999999,2.91
2020-05-28 16:18:00,11.1417,7.16667,2.61667,30.5502,23.0096,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,6.0,1.0,100.0,0.0,130.0,43.0,83.0,192.0,0.0,66.0,129.0,0.0,995.535,0.0,73.16727950393299,34.70452362939703,19.007059226712048,1.3364244053763368,2.773759808898941,8.975995690228018,30206.933708262168,28406.574706472227,22.70560166158778,29.046510634992437,9.003e-320,8.815659974612746,33.94637104567745,22.87679451101998,0.824613394421711,3.0631899217291947,10.458090057274362,28526.20817532837,28038.192991154185,22.937309050278543,30.829515651535814,0.0,34.98397655704439,33.90133555389656,23.89933722813694,1.1032098376328963,3.2689388782360287,17.10200717227249,28407.97383507898,28620.440008786296,23.066429365710533,27.7633979609016,-5.018e-320,5.195,3.04
2020-05-28 16:19:00,5.23333,3.05,2.34167,30.4335,23.0096,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,7.0,1.0,100.0,0.0,130.0,43.0,95.0,192.0,0.0,65.0,129.0,0.0,995.535,0.0,85.960844177723,34.7146373607759,19.000420501070053,1.416634140391027,3.019584815846437,19.022359284682548,30483.366365647755,28422.94055864307,22.73056714787202,29.06491143647387,-1.3147e-319,11.138451946264972,33.959947580338664,22.854898188706187,0.8894001648057925,3.444964653468822,17.925248774541956,28575.026343030062,28002.584674483664,22.957785952417588,30.778988421494518,0.0,45.84088036955871,33.913555067218624,23.878542686856786,1.2616753612831473,3.6049931128457926,16.984654442016886,28547.322881443648,28593.782384031532,23.10168141838273,28.00890442212841,-3.6373e-320,6.085,3.16
2020-05-28 16:20:00,6.78333,3.6,2.75,30.2001,23.0096,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,8.0,1.0,100.0,0.0,130.0,44.0,87.0,192.0,0.0,65.0,129.0,0.0,995.535,0.0,87.8648897699912,34.729491908464745,19.005164292101057,1.5012852245470298,3.0220515279594293,18.83072382011924,30169.542302641083,28404.05439563302,22.77233425771404,28.29104164143527,9.14e-321,9.530963695283416,33.97080513196619,22.8311333585608,0.7960626055276987,2.9255039868554418,13.005350469023902,28398.45188830772,27997.016980908265,22.984305741198853,30.231313994948174,0.0,41.02332590757666,33.926319409826,23.861476888230897,1.1247269575324368,3.438747747338081,13.932467903257736,28358.016356644945,28597.211285682468,23.13818967406724,27.185519323351496,5.349e-320,5.215,3.325
2020-05-28 16:21:00,12.95,4.125,2.36667,29.9666,23.1053,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,9.0,1.0,100.0,0.0,130.0,43.0,92.0,192.0,0.0,64.0,130.0,0.0,995.535,0.0,70.43578590510845,34.75452429644664,19.01735365158504,1.2238933252176538,2.5448041041103413,13.215879220700941,30300.005056882153,28392.32070258984,22.808176717564127,28.50112050805704,6.762e-320,8.867252094266396,33.98915803299543,22.84734191751848,0.8085617506957129,2.9036656484166636,12.525317404573158,28449.722506637045,27983.509208933774,23.01346750409415,30.624216064063706,0.0,32.81693924803475,33.94284597160691,23.851984574148272,1.2218574069874526,3.7553906325541018,16.542700888379454,28459.51067389734,28600.77617512946,23.16637417028689,27.442063379348184,-4.886e-320,5.358,3.196
2020-05-28 16:22:00,6.45833,3.18333,2.375,29.7332,23.1053,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,10.0,1.0,100.0,0.0,130.0,44.0,84.0,192.0,0.0,64.0,130.0,0.0,995.535,0.0,70.07235369759549,34.76847027211151,19.013929879943746,1.1622134935966006,2.384074725332338,23.09041166853198,29742.217990578232,28421.50728957882,22.8106706269897,27.865252321693948,4.383e-320,7.677354342062388,34.00186855656995,22.839917980893794,0.7044536156304424,2.4324193717862492,18.37111705716451,28020.552619874703,28024.169322246227,23.02654076912614,29.42090309641643,0.0,34.11922987570438,33.9667681972708,23.846799287861735,1.1343985979942026,3.1224699885015212,11.923399668525933,27864.467289054133,28609.349020061516,23.182806149616276,26.92295501280142,-4.2796e-320,4.970000000000001,3.1
2020-05-28 16:23:00,6.16667,2.84167,2.16667,29.4998,23.1053,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,11.0,1.0,100.0,0.0,130.0,44.0,92.0,192.0,0.0,63.0,130.0,0.0,995.535,0.0,63.54798621530871,34.76766092071705,18.956921696596766,1.1418862203821587,2.1900837578453434,15.149864212651353,29838.261554442117,28413.395125872572,22.765024618784803,27.725815621007424,-3.495e-320,6.437723229226204,34.02059112322287,22.78477506321807,0.6386665551104769,2.3538197624050317,9.10409070074931,28033.13657953743,27997.40313519451,23.03355977139314,29.864407017692162,0.0,29.46151509593799,33.98024628899865,23.810175967320195,1.0362152520884045,3.0166646551759473,12.086827104977584,28005.81337615071,28572.984062301482,23.18563498101399,26.992453329341856,-5.405e-321,5.468,2.84
2020-05-28 16:24:00,4.64167,2.61667,2.075,29.4998,23.1053,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,12.0,1.0,100.0,0.0,130.0,43.0,92.0,192.0,0.0,63.0,130.0,0.0,995.535,0.0,63.22281925080913,34.78043941716455,18.928251624072495,1.1160328513900974,2.394807374602485,9.387589602506363,29982.21517415068,28404.977463440388,22.75546236900602,28.578090898395526,3.65e-320,6.295620905596138,34.03220783507237,22.76902031382601,0.6831329759377027,2.297706855295565,10.581155391031867,28078.66530094746,27979.143957692795,23.029405437878747,30.53447839044084,0.0,27.693931029685494,33.98845959237439,23.81891818654067,1.0359516589883375,3.049520568806391,15.240859836293078,27991.24748611791,28622.256188713585,23.195884243848827,27.42672877455004,8.84e-321,3.7439999999999998,2.8
2020-05-28 16:25:00,3.0,2.70833,2.11667,29.7332,23.1053,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,13.0,1.0,100.0,0.0,130.0,44.0,84.0,192.0,0.0,64.0,130.0,0.0,995.535,0.0,67.53997511689396,34.78483956980318,18.929605394330444,1.1691743458412045,2.439218676176502,7.851337732028463,30088.88818962088,28421.234353998752,22.757434728097127,28.879568934434957,-5.6575e-320,7.72318669489937,34.04057302667186,22.7994432347269,0.778047036490715,2.6763894486589788,10.079658364935693,28402.9177315396,27996.23093471302,23.03499818987118,30.961959946474675,0.0,32.39724700254824,33.99871279545655,23.845930580285724,1.0186361795501542,2.8358110443536786,9.001224114842337,28355.01060183134,28578.48290339148,23.21689253312964,27.99128683987344,-4.727e-320,3.636,2.34
2020-05-28 16:26:00,3.475,2.79167,2.175,29.8499,23.1053,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,14.0,1.0,100.0,0.0,130.0,44.0,88.0,192.0,0.0,64.0,130.0,0.0,995.535,0.0,68.50117672991136,34.797223352391455,18.923075473667474,1.1988237309746081,2.3374574519600935,11.633373582480646,30120.174013758566,28403.351012788833,22.76854277612827,28.494888975535865,-1.467e-321,8.45254285134639,34.05184225635297,22.7713803619097,0.7132915123411898,2.5663881116365532,12.524052752494976,28322.36258297999,27980.725810340344,23.034298402767895,30.66049026455204,0.0,33.07518941135286,34.01945741170766,23.802862478557433,1.0378947081630454,3.028288607595375,11.349084446653743,28414.164985886142,28609.59842084956,23.23216426829948,27.48987828263913,-5.77e-321,3.644,3.1
2020-05-28 16:27:00,4.95833,2.79167,2.275,29.9666,23.1053,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,15.0,1.0,100.0,0.0,130.0,44.0,92.0,192.0,0.0,64.0,130.0,0.0,995.535,0.0,72.76207832773007,34.80850567254632,18.920861439343476,1.2246487125054402,2.725917127474226,10.580557415828087,30171.457022235052,28395.769224144125,22.780985100901034,28.59293464260816,-7.6224e-320,8.500496529321616,34.06147102225937,22.754996866232545,0.7374116363154865,2.3972706342466896,8.70202717506354,28628.169126985373,27970.176261715875,23.058192427742963,30.717890574328962,0.0,35.88005687405364,34.03895177122011,23.80995571306912,1.085411153668331,2.886894456279432,11.090088401235912,28536.1081793209,28602.903493682323,23.268703833556682,27.567430532827313,2.5015e-320,4.4959999999999996,2.8569999999999998
2020-05-28 16:28:00,3.825,3.04167,2.3,29.8499,23.1053,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,16.0,1.0,100.0,0.0,130.0,44.0,72.0,192.0,0.0,64.0,130.0,0.0,995.535,0.0,65.13966905056417,34.81974958936213,18.920064678822385,1.207848998381342,2.3290491911240143,6.972444806819638,29759.536796138997,28398.823402941558,22.79920700743331,27.55172013734973,5.524e-321,7.253211964330762,34.0694059577261,22.682263216181987,0.6500926280814818,2.2855872843001075,7.141673597799443,28213.5570675216,27980.37455730591,23.076617818462363,29.93531179577738,0.0,29.942095165132425,34.046979677483776,23.76304009619672,0.9261519916477114,2.5195185914937586,9.191798443917817,28095.4910025928,28611.567638339428,23.301020877649208,26.947398392938585,4.413e-320,4.51,3.0460000000000003
2020-05-28 16:29:00,4.0,2.55833,1.94167,29.6165,23.1053,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,17.0,1.0,100.0,0.0,130.0,43.0,80.0,192.0,0.0,64.0,130.0,0.0,995.535,0.0,60.49704848175408,34.82970142244289,18.887548297253723,1.1424200831482765,2.288698948349614,8.55975114408222,29510.701365625486,28380.98477352912,22.764250073035836,26.30047996218839,-5.34e-322,7.609476462222884,34.078836054399126,22.592660002601065,0.6550918333000076,2.5014846063890426,6.040963718824399,27729.684303946327,27998.24628923316,23.076227864901888,28.69267990951542,0.0,28.212289189035253,34.069985889386544,23.6792958400417,1.0066339100103225,2.783790703150939,9.940242610411795,27602.377672792343,28561.75835931772,23.30342013914766,25.612916801265786,-1.115e-320,2.745,2.437
2020-05-28 16:30:00,4.63333,3.2,2.06667,28.5661,23.1053,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,18.0,1.0,100.0,0.0,130.0,44.0,92.0,192.0,0.0,61.0,130.0,0.0,995.535,0.0,59.94313318293532,34.84069638294295,18.83380752094937,1.0033053717731866,2.17324288258177,10.12101381846459,29654.843492692853,28385.089870673135,22.7121693018978,26.248478903070094,6.517e-320,6.834161482971416,34.07915034678075,22.52734206235926,0.5512163884593471,1.7380338739020802,7.459329140042948,28012.19651768809,28002.258613694026,23.06774747699394,28.804768009265807,0.0,28.94106947645022,34.07472639470333,23.6376713823972,0.9708468166729967,2.775987260158717,9.122322628532885,28200.626355009666,28575.411439391228,23.3047742177599,25.416181003228743,5.4713e-320,3.798,2.458
2020-05-28 16:31:00,4.75,2.93333,2.01667,28.0992,23.1053,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,19.0,1.0,100.0,0.0,130.0,43.0,92.0,192.0,0.0,60.0,130.0,0.0,995.535,0.0,60.06535731611834,34.8418531124473,18.820124318516488,1.0609749204606205,2.1670007555479045,10.248168941371244,29807.819965980994,28392.94173308839,22.69198027485617,26.952740833613497,-5.163e-321,7.592940710708128,34.085067501443525,22.566715392136835,0.653809025258009,2.2055070202148355,10.122869206071162,27891.872145555306,27979.395023017336,23.06314274886227,29.217949592771202,0.0,28.966762987719235,34.075609367282865,23.676038784553228,1.007449599060638,3.173238779924022,16.5507514791537,27691.61510051833,28579.982489258582,23.322820159427827,26.007606161907326,2.774e-320,2.538,2.338
2020-05-28 16:32:00,2.59167,2.35,1.90833,28.3326,23.0096,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,20.0,1.0,100.0,0.0,130.0,44.0,87.0,192.0,0.0,61.0,129.0,0.0,995.535,0.0,61.071027553336336,34.84172067791824,18.804629813493886,1.125240401904788,2.291913484636643,12.337442537429538,29863.90111107259,28410.058798062357,22.690093595086356,27.39174474595347,4.4303e-320,5.944141683219351,34.082333844350714,22.56560412649936,0.6667961249819729,2.5064220082010595,12.722997380631838,27978.498722489916,27983.549175900887,23.069665052421236,29.074427002825086,0.0,27.408236681520595,34.0748047012898,23.700160347999088,0.9368014089351442,2.50094854281762,12.992016074243315,27896.82845874202,28562.576920893844,23.335284751302137,26.015555720381744,4.2065e-320,3.506,2.666
2020-05-28 16:33:00,5.39167,2.81667,2.14167,28.6828,23.0096,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,21.0,1.0,100.0,0.0,130.0,44.0,83.0,192.0,0.0,62.0,129.0,0.0,995.535,0.0,61.02657890909601,34.8368693604229,18.782224382141223,1.0901747060372995,2.4281875553454544,9.714118845666807,29962.36352931707,28367.466820403894,22.693764373006072,27.548656580753715,9.7385e-320,7.466031770233911,34.07426013651945,22.56324652739334,0.661749426019276,2.2699916200443724,9.296494259118687,28156.369282139727,27971.882838554717,23.0780164311414,29.512343096934238,0.0,30.863998770230115,34.06512630602283,23.69391952667104,1.0007781082632885,2.9330426455867724,14.538570731409244,28029.79364105467,28604.041400229326,23.357543542314712,26.08910422416349,5.6027e-320,4.343999999999999,2.478
2020-05-28 16:34:00,7.18333,2.85,2.01667,28.7995,23.0096,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,22.0,1.0,100.0,0.0,130.0,44.0,87.0,192.0,0.0,62.0,129.0,0.0,995.535,0.0,67.7002426742045,34.83172553657154,18.77925589668316,1.169680215189573,2.644096596180154,7.5740710050631215,30007.67218445315,28420.94847737002,22.707828261155015,27.277394714742204,-2.747e-321,10.38902239290142,34.07872474684474,22.55625810416134,0.8473170160101751,3.0836871200212954,20.128918379922197,28201.2156316608,27962.28198281963,23.104162733937585,29.432556552835223,0.0,34.51563536663935,34.06070270736123,23.684100447749245,1.062433904906622,3.1945271835971987,11.742353595216226,28171.444286997357,28586.416457065636,23.40107035481956,26.021575023029364,-8.86e-321,4.881,2.894
2020-05-28 16:35:00,4.45,3.15833,2.14167,28.5661,23.0096,0.0,0.0,689.0,956.0,1692.0,2.0,0.0,33.0,72.0,16.0,20.0,5.0,28.0,16.0,23.0,1.0,100.0,0.0,130.0,44.0,95.0,192.0,0.0,61.0,129.0,0.0,995.535,0.0,71.84787871808828,34.83705761880477,18.790796112876226,1.1794457024248168,2.502176318166678,10.744343572998403,30172.604721912187,28384.435854216877,22.735970756815618,27.701217570208307,8.375e-320,8.600345163291829,34.079659493512075,22.565976133275026,0.7762219843839928,2.9678650870836325,18.230929135753186,28268.12464713381,27989.68802115429,23.14869322601004,29.672460491630567,0.0,36.8017713279103,34.059147081330515,23.71541104437692,1.1623871298556159,3.7372565406369804,20.760627334546403,28256.732204092314,28578.56116457377,23.472786306017536,26.344129285466146,1.157e-320,4.944,2.872
