0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
2.500000000000000000e-01,7.609960937499999911e-01,4.483789062499999867e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
5.000000000000000000e-01,1.164714296003439786e+00,4.216612931660624342e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
7.500000000000000000e-01,1.785828083617083895e+00,4.268113736330319541e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.000000000000000000e+00,2.728561128397531732e+00,4.833787176436604160e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.250000000000000000e+00,4.114772884964612132e+00,6.462657572381791393e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.500000000000000000e+00,5.990761996172766501e+00,1.086071930075884096e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.750000000000000000e+00,7.894719067869327311e+00,2.389262240273691162e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
2.000000000000000000e+00,7.502331925464558182e+00,6.295497503110007997e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
2.250000000000000000e+00,3.087993505827570928e+00,1.178598095062864815e+01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
2.500000000000000000e+00,1.847274429115428163e+00,1.092448018401405818e+01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
2.750000000000000000e+00,9.575790082609599851e-01,9.942838762939501862e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
3.000000000000000000e+00,4.791697947461886486e-01,8.730168560987765503e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
3.250000000000000000e+00,2.559339085905797950e-01,7.461835491314866786e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
3.500000000000000000e+00,1.553287254299521580e-01,6.279007800973944065e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
3.750000000000000000e+00,1.090734196546227913e-01,5.240918366336457801e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
4.000000000000000000e+00,8.794897490773348481e-02,4.356837035788704071e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
4.250000000000000000e+00,8.002739369025026195e-02,3.615379143946826357e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
4.500000000000000000e+00,8.062017036869426057e-02,2.998845450484521891e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
4.750000000000000000e+00,8.834480116582979492e-02,2.489023454946415193e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
5.000000000000000000e+00,1.037117437286680377e-01,2.069303446405088565e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
5.250000000000000000e+00,1.287718251954075299e-01,1.725321503307503779e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
5.500000000000000000e+00,1.673146090309381995e-01,1.445039167674688096e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
5.750000000000000000e+00,2.254869557943325054e-01,1.218638152797057561e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
6.000000000000000000e+00,3.128675572014416595e-01,1.038405713375261330e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
6.250000000000000000e+00,4.441199742441748199e-01,8.987261095821759138e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
6.500000000000000000e+00,6.413745971473497898e-01,7.963208044832078558e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
6.750000000000000000e+00,9.373816537129174842e-01,7.310212797310441379e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
7.000000000000000000e+00,1.378944198989723535e+00,7.077630260283085395e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
7.250000000000000000e+00,2.028264983146789824e+00,7.416468213071634175e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
7.500000000000000000e+00,2.953691659495606636e+00,8.714158770200300941e-01,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
7.750000000000000000e+00,4.181609409846721803e+00,1.197571131074992579e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
8.000000000000000000e+00,5.523962296395508176e+00,1.990253149777050368e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
8.250000000000000000e+00,6.126199865822127499e+00,3.905057072256086226e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
8.500000000000000000e+00,4.444045275208103440e+00,7.457210400118487570e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
8.750000000000000000e+00,2.102929652516190462e+00,9.493696963937974687e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
9.000000000000000000e+00,1.044402012470984964e+00,9.109549898279889035e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
9.250000000000000000e+00,5.356478139601092980e-01,8.131849679955161392e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
9.500000000000000000e+00,2.998082701571952446e-01,7.010056271103904280e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
9.750000000000000000e+00,1.910161092172726338e-01,5.934080647765297201e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.000000000000000000e+01,1.399176264040375983e-01,4.976920669892898275e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.025000000000000000e+01,1.167190837854432672e-01,4.155163164769332340e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.050000000000000000e+01,1.090371453454510309e-01,3.462403351944274732e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.075000000000000000e+01,1.120457487738222707e-01,2.884490005686488168e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.100000000000000000e+01,1.245828366778776453e-01,2.405805580510322006e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.125000000000000000e+01,1.477645226062699046e-01,2.011707753618684258e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.150000000000000000e+01,1.847122684656357094e-01,1.689399339355442287e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.175000000000000000e+01,2.409030323049156652e-01,1.428179091046578808e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
1.200000000000000000e+01,3.250201775081034139e-01,1.219491339275930120e+00,2.000000000000000000e+00,5.999999999999999778e-01,5.999999999999999778e-01,8.000000000000000444e-01
0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
2.500000000000000000e-01,7.914106445312499849e-01,4.362456054687500195e-01,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
5.000000000000000000e-01,1.264326678086912681e+00,4.127342847598303721e-01,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
7.500000000000000000e-01,2.020027125545390767e+00,4.452351817692256075e-01,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
1.000000000000000000e+00,3.180107616528560222e+00,5.889979068052347833e-01,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
1.250000000000000000e+00,4.764633420842575795e+00,1.039929619068865829e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
1.500000000000000000e+00,6.070691586763335756e+00,2.540720099114003094e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
1.750000000000000000e+00,4.191740090994210632e+00,6.836340284267871326e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
2.000000000000000000e+00,2.019395514749984244e+00,7.750142528124968067e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
2.250000000000000000e+00,1.091763611447390758e+00,6.837932324941764506e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
2.500000000000000000e+00,5.475066312271399394e-01,5.854684061341771439e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
2.750000000000000000e+00,3.060402345557917680e-01,4.806294718181058911e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
3.000000000000000000e+00,2.071366913575471147e-01,3.851113960853350449e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
3.250000000000000000e+00,1.700784902136226462e-01,3.051801218980830122e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
3.500000000000000000e+00,1.644284746623251026e-01,2.409879615944683362e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
3.750000000000000000e+00,1.808638758045635619e-01,1.905687671735548427e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
4.000000000000000000e+00,2.196570531489457911e-01,1.515825913475076003e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
4.250000000000000000e+00,2.874805223051989378e-01,1.219242870409635859e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
4.500000000000000000e+00,3.976986930767176798e-01,9.991435727869337757e-01,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
4.750000000000000000e+00,5.725531121946909607e-01,8.437287335648639974e-01,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
5.000000000000000000e+00,8.465509963601522969e-01,7.472826879196503569e-01,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
5.250000000000000000e+00,1.269510486947979633e+00,7.132957603367409138e-01,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
5.500000000000000000e+00,1.903262017956528274e+00,7.636019506978832805e-01,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
5.750000000000000000e+00,2.790181073539423462e+00,9.655995999716999734e-01,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
6.000000000000000000e+00,3.821698545306065675e+00,1.513027241307602022e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
6.250000000000000000e+00,4.353569487059786525e+00,2.898600665647881769e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
6.500000000000000000e+00,3.107479209679188337e+00,5.473464327152959719e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
6.750000000000000000e+00,1.458254819174185979e+00,6.498502399953917319e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
7.000000000000000000e+00,7.320221993662237026e-01,5.856748075312314228e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
7.250000000000000000e+00,4.039133904589746749e-01,4.927664478383934288e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
7.500000000000000000e+00,2.650878092932774654e-01,4.006404586097244369e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
7.750000000000000000e+00,2.100078273402173901e-01,3.205904862055748872e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
8.000000000000000000e+00,1.962520135270634791e-01,2.550350559480869528e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
8.250000000000000000e+00,2.094954233914974318e-01,2.029622289321200146e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
8.500000000000000000e+00,2.479424487675202793e-01,1.624206884784821003e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
8.750000000000000000e+00,3.173561219653508458e-01,1.314597407489828118e+00,2.299999999999999822e+00,9.000000000000000222e-01,9.000000000000000222e-01,1.100000000000000089e+00
